16201	@USER @USER You people calling everyone Nazis under the sun becomes tiring and stupid frankly. You people called Zena Bash a Nazi and it turns out she is half Mexican and Polish descent and her family barely escaped death from the Nazis. So keep it up desensitize that word.	OFF	TIN	OTH
66764	@USER If It could that shit would be talking to you like BUTCH NOO YOU ALREADY KNOW HE A FUCK BOII BYE	OFF	TIN	IND
77710	@USER Almost forgot you was a nigga in ya past life lmao	OFF	TIN	IND
26961	@USER @USER @USER @USER You are a Liberal who doesn't even live in FL.	OFF	TIN	IND
14997	"@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL"	OFF	TIN	IND
20559	@USER Lmao fuck u bae	OFF	TIN	IND
63914	@USER @USER @USER @USER I completely believe she will be in GTMO. She is a traitor.	OFF	TIN	IND
61110	@USER @USER Her life is crappy because she is crappy. And she’s threatening to kill everyone. Another nut job...Listen up FBI!	OFF	TIN	IND
70775	@USER @USER Just block the idiot. He's not even worth this post.	OFF	TIN	IND
64673	#WednesdayWisdom Obama appointed liberal Judges tired of looking stupid smacks California law down on gun control #2A  URL	OFF	TIN	IND
24283	@USER @USER Nope. It's clear and you are lying. Also every accusation against known child molester #RoyMoore was true. Conservatives love (R)apists.	OFF	TIN	GRP
40489	@USER Nah Antifa are good to get killed	OFF	TIN	GRP
72705	@USER Congratulaions. . . who were terrific. . . dont let some fucked up umpire ruin things for you. . . he'd be happy he did.	OFF	TIN	IND
41163	All this talk about Trump's dick allegedly looking like Toad from #MarioKart  This is the only thing that has been accomplished. Only now the libs are picturing a 70 year old man naked.   #MAGA URL	OFF	UNT	NULL
52719	@USER @USER The dems have done this since they were the KKK. Except back then they accused black men of raping white women then lynched them. Same play from the old playbook. Everyone of these liberals crying outrage are fake if they aren't pressuring Ellison to resign.	OFF	TIN	GRP
47088	@USER @USER @USER @USER @USER @USER 2/The Democratic Party won’t do anything to him because he’s Muslim Brotherhood &amp; they don’t care about Monahan.  The Muslim Brotherhood needs to be declared a terrorist organization—all of it! Ellison also supports ANTIFA. These people are so foul it’s scary!	OFF	TIN	GRP
57096	@USER One added me to a “liberals I’d like to slaughter” last month. That was fun	OFF	TIN	GRP
26387	@USER Doubt he is losing much sleep over it. The guy has been a busted flush for 30 years	OFF	UNT	NULL
82685	@USER psychotic liberals fake media &amp; RINOS are walking on thin ice when they forget that real Americans ...the ones who put Trump in the White House will never allow them to take him out of the White House. BTW..thanks for this #Kavanaugh B.S.-insures WE WILL VOTE!! WE ARE SICK OF DC!	OFF	TIN	GRP
13723	@USER Fuck it. Just do it Haha	OFF	UNT	NULL
21647	@USER what is this? We don’t want your $2 tacos we want fucking gun control. Are you seriously trying to capitalize off this tragedy? URL	OFF	TIN	IND
14848	@USER because he made guys dumb as SHIT	OFF	TIN	IND
25259	@USER Ouch. She is horrible.	OFF	TIN	IND
63892	@USER @USER But he is a dildo!	OFF	TIN	IND
95357	@USER I got this	OFF	TIN	IND
25720	@USER Treason he should hang he has no business even trying this who the F does he think he is Trump needs to Lock him up fast	OFF	TIN	IND
90396	@USER @USER Be coo you got people thinking I really eat ass bitch 😂	OFF	TIN	IND
24498	@USER @USER Elder and Owen have been the bravest in pointing out that the culture is part of the problem.  Liberals have engrained this short lived culture. Culture can change and will being black doesn’t have to be linked to poverty and resistance.	OFF	TIN	GRP
37694	@USER Ok but please understand that I am not one of dubakoor mumtaj dubakoor army. I only support her for certain things. I get what you are saying and I don’t understand how she has survived from up to this point. For me she is not fit for title winner.	OFF	TIN	IND
54005	@USER Trying to justify a death after the fact with a small amount of dope. Fuck. Stop fucking killing people. Get some damn gun control so cops don't feel like every house/apartment they go into could potentially have a gun. Scared people do unpredictable things.	OFF	UNT	NULL
26889	@USER We have the real facts......you suck pussy grabber MOTHER Fucker	OFF	TIN	IND
68320	"@USER @USER You say you're part of the resistance so I'm fairly certain you are pro-gun control. My question to you is...Why would you want a government headed by this so called dictator"" to enact stricter gun control? I don't think that's an argument that'll get you very far."""	OFF	TIN	IND
27044	@USER Very simple....More gun control ads equals more guns sold. The gun illiterates aren’t smart enough to figure this out	OFF	UNT	NULL
31857	@USER Im not apart of Antifa foxy. I agree with you they are terrorsits	OFF	UNT	NULL
42879	@USER @USER He is a failure in every way possible.	OFF	TIN	IND
82106	@USER @USER Antifa aren't fascist   They're terrorist	OFF	TIN	GRP
87207	@USER @USER Quite possible. You are very right to be skeptical. But one has to start somewhere !	OFF	TIN	IND
87143	@USER @USER I turn the tv off when Juan speaks. He is a real sicko.	OFF	TIN	IND
12324	@USER @USER Talk about the pot calling the kettle black... You should be ashamed of your cash payoffs to Iran &amp; of you helping Iran to become a necular power. It would be better if you just set your sales and gave us all a big wave goodby. @USER will clean up your mess. URL	OFF	TIN	GRP
40821	@USER Colored people should vote! What color is she referring to? I’m white and bright! White is a color. Next racial dividing statement Ms Obama.	OFF	TIN	GRP
26844	@USER Go away	OFF	TIN	IND
56180	@USER  Wassamatta? Starting to wet your pants? Worried about all your dirty deeds coming out? Concerned about not getting a view cell at #GITMO?  #MAGA  #KAG2020  #DrainTheDeepState  #WalkAwayDemocrats2018  #LiberalismIsAMentalDisease	OFF	TIN	IND
85444	@USER @USER Target is brilliant with this. Keep an eye out (esp online as there’s online only shit that’s amazing) because 1. Autumn (so oranges!) and also target on thanksgiving/Black Friday is THEE place to stock tf up on sheets for the YEAR.	OFF	TIN	IND
59875	@USER How Funny...#WNBA Championship Winners Won't Visit @USER Stupidity Of Liberals Is So Amazing...And That Face With The Plastic Stupidity Proves It...Oh...Right...She Might Harm Her Little Face...Whats Next...Complete Body Armor...	OFF	TIN	GRP
27510	@USER @USER @USER You are a member of 40 years aren’t you? Surely that means he abused you? I mean I know you don’t understand idioms but this is next level ignorance	OFF	TIN	IND
81446	Absolutely all fucking done.  Bye Felicia URL	OFF	TIN	IND
27391	@USER Exactly so shut up	OFF	TIN	IND
51379	@USER @USER fix this shit!	OFF	UNT	NULL
41929	@USER @USER @USER I watch Obama for as long as I can stomach him just for the laughs LOL he approves himself to be Even more of a narcissist every day! He is so full of himself a.k.a. full of shit! #HangHim	OFF	TIN	IND
80432	@USER Holder is a real quality guy. Wouldn’t know the truth if it hit him in the face	OFF	TIN	IND
39627	@USER And 15 is probably all they know about. Please tell me he is still in jail. Or better yet dead. You are such a strong woman. I'm so sorry that happened to you.	OFF	TIN	IND
68677	@USER Fuck you I’ll put hot sauce on a slice of pizza again for you	OFF	TIN	IND
90543	@USER Reading this thread it sure seems like your followers aren't for gun control after all Jimmy 😂😂😂😂	OFF	TIN	IND
60566	"@USER GIVE ME A FUCKING MIC"""""	OFF	UNT	NULL
27150	...this obvious hit job on kavannah is not going to work...and the liberals continue to reveal themselves as demonic figures... URL	OFF	TIN	GRP
85931	@USER Come on Texans! This man can not replace @USER  EVER! #MAGA2018	OFF	TIN	IND
41247	@USER @USER @USER Why? Because you are too busy spreading hate with your TDS? I’m sure you feel fine ridiculing children of conservatives. You represent everything that is wrong in the education (brainwashing) system.	OFF	TIN	IND
11362	@USER @USER @USER Great. Here’s how today has gone: Floris wanted to spank me. Leah wanted to stab me. Curtis won’t back me up. Adam still looks great at 67 or however old as fuck he is... KL has a bigger dick than me but she’s a she...he🤔...she?!? URL	OFF	TIN	IND
11438	@USER @USER I can understand her wanting her title but all that whining and pissing and moaning stop talking and start getting it done enough already you're a coward when you got to beat somebody when they're not looking	OFF	TIN	IND
27669	@USER I’m sorry Dana that you have to hear from such sick mental patient liberals! They are so pathetic! I support you 100 percent	OFF	TIN	GRP
58670	"@USER So she is using the feminist card as a excuse for her behavior in not getting what she wanted when the other competitor that she played was a A WOMAN"" who just was simply better than her today. Every woman in that room who applauded to that nonsense I feel sad for you."""	OFF	TIN	GRP
49942	@USER BS.  People died in PR because the local government is corrupt.	OFF	TIN	OTH
34378	",...Criminal Complicity in ALL OF THIS MESS! --- Last night, Mr. Gregg Jarrett appeared on Hannity""!,...He is Always Incredible, and He made Another Great point when He reminded All Of US that ""Starting an illegitimate Investigation is a Crime""! ---  TRUTH IS COMING OUT MUELLER!"""	OFF	TIN	IND
97667	@USER You ready for crazy ass racing tomorrow???	OFF	UNT	NULL
96501	@USER @USER What do you expect from The likes of Eric Erickson. .   HE is a Piece of Crap.	OFF	TIN	IND
59400	#meneither! She is a liar. Clear as day a liar. URL	OFF	TIN	IND
76994	@USER @USER gfy ...the NFL should get no protection from the police...and no support from our military...the league will slowly die on this road of shame!!!	OFF	TIN	GRP
83018	@USER @USER Invite @USER to all of the @USER shows and let her tell you about her interview with Brock Long. Then you will know why #Cult45Politburo sounds so unhinged. He is parroting the FEMA admins line of BS. @USER tried to fight back against Long's BS	OFF	TIN	GRP
81851	@USER @USER Who really listens to those post menapausal angry yentas except hardcore liberals and femanazis?	OFF	TIN	GRP
71908	@USER @USER @USER @USER @USER @USER All liberals are devils. All of us. Ask any repub. We hold hands to stand together. To know we aren’t alone in this fight for civility and decency. Call us all the names you want. It doesn’t matter one bit.	OFF	TIN	GRP
90181	@USER @USER @USER Exactly! She was sorry till she found people to cosign her bullshit. Idiots. The pair of them.	OFF	TIN	IND
62822	@USER End of Mos2. SM out in space hears a voice in his head asking if he’s kryptonian.Turns around and it’s MM. MM explains his situation &amp; asks for refuge on earth. SM puts out his hand &amp; introduces himself. Has their shaking hand he says welcome to earth. Cut to black.	OFF	TIN	OTH
58864	@USER @USER Forget Michael he is a coward.	OFF	TIN	IND
85481	@USER @USER He gets confirmed. Conservatives don’t care that he’s a rapist. At all.	OFF	TIN	GRP
59032	@USER @USER Where were you in 2008 when people were losing their jobs &amp; their homes &amp; our economy tanked? What did you say about W then? Did you ridicule him &amp; did you praise Obama for saving our country? You are such a hypocrite.	OFF	TIN	IND
43712	@USER @USER I seriously believe he is evil..	OFF	TIN	IND
21967	@USER He makes a good point. Too bad that is a career death sentence these days.	OFF	TIN	IND
42488	@USER Your shabby self and your traitor buddy BO....Gave us #MAGA....stupid your just stupid.	OFF	TIN	IND
35558	.@USER Liberals are steamrolling #TPP through Parliament without proper debate. Why are the Liberals hell-bent on killing Canadian manufacturing jobs? #cdnpoli URL	OFF	TIN	OTH
30972	@USER The are batshit crazy.	OFF	TIN	IND
55816	@USER @USER @USER Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING	OFF	TIN	IND
67777	@USER @USER YES BITCH	OFF	TIN	IND
20570	@USER These liberals are responsible for the deterioration of American society. They should be ashamed but we all know they’re not.	OFF	TIN	GRP
94070	@USER When even readers of a liberal paper in effect liberals don't believe her accusations are credible. . .	OFF	TIN	GRP
41414	.@USER &amp; @USER student loan refinancing plan would give every single student loan borrower a tax break &amp; let hundreds of thousands of borrowers have immediate lower interests rates at 0 net cost to taxpayers.   @USER has 8 years. He did nothing. He is a liar. URL	OFF	TIN	IND
74066	@USER *REPLACES CHICKENS WITH GUN CONTROL* URL	OFF	TIN	GRP
55515	@USER This is like when shitty restaurants advertise their “voted #1 world famous crabcakes” but nobody can tell you who voted and nobody who lives outside a 10-mile radius has ever actually eaten there.	OFF	TIN	OTH
35033	@USER Man that shit just got me hype like I was watchin it 18 years ago	OFF	UNT	NULL
37604	@USER yea shit sucks thats why i stopped watching anime mostly	OFF	TIN	IND
38370	@USER FF8 sucks MAJOR wang.	OFF	TIN	GRP
39167	@USER Get the hell out	OFF	UNT	NULL
47425	@USER He is starting to tweet nonsense like Mango Mussolini	OFF	TIN	IND
64008	@USER @USER @USER Haha you liberals are so desperate it’s hilarious. Trying at all ends to set him up. This BS last minute stalling tactic about the alleged HS incident and the bait of emails that were sent to him. And people wonder how Trump won? Because they’re tired of Democrats and their crap.	OFF	TIN	OTH
42258	@USER @USER @USER @USER @USER Most people do not understand what an assault rifle is!  Makes their statements regarding gun control stupid!	OFF	UNT	NULL
67453	@USER @USER @USER @USER @USER He is a malignant narcissist.	OFF	TIN	IND
18696	@USER @USER @USER Thats the problem. He is not a slick talking politician	OFF	TIN	IND
95210	Good Job asshole!!!...You just killed your dad's chance of a get out of jail free card!!! #MAGA @USER @USER @USER @USER @USER @USER URL	OFF	TIN	IND
65340	@USER @USER @USER @USER @USER Hmmmm what about the MEPs who we elect in the UK who attend the European Parliament to represent the UK?   It’s a framework under which we operate. We’re not the victim until we leave and are then subject to rules we don’t even control.  It’s a #BrexitShambles. Let’s stop it.	OFF	TIN	GRP
99778	@USER @USER @USER @USER @USER @USER @USER FUCK yes now i have someone to pressure me to get into every pit that opens up	OFF	TIN	IND
71504	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I met Mark. And he is amazing. He is just as sassy in real life as in the show.	OFF	TIN	IND
40154	INTERRUPTING HIS HEARING AT EVERY TURN! BUT THATS OK HE IS A MAN AND CAN TAKE IT! AT LEAST HE WILL REMEMBER WHO WHAT WHEN AND WHERE HE WAS! AFTER THIS KAVANAUGH WILL HAVE DEFINITELY EARNED HIS STRIPES TO SCOTUS!  MAGA!	OFF	TIN	IND
21829	@USER Total Bullshit	OFF	UNT	NULL
48061	@USER And it’s always during active play! Sit your butt down people!	OFF	TIN	IND
18519	@USER @USER There are plenty of sane centrist democrat citizens but far leftist politicians &amp; Antifa weirdos? No thanks.	OFF	TIN	GRP
28660	@USER @USER This is a lie! To push a gun control narrative! The actual number is much lower. If you look up what they are using to reach that number you will see why it is so high. Always playing politics!	OFF	TIN	IND
79057	@USER @USER Smut straight from hell	OFF	UNT	NULL
60881	@USER HE IS MOE	OFF	UNT	NULL
11409	@USER @USER Or maybe to pay for their protests since Mnuchin shut that slush fund down. Probably going to pay for Antifa riots. Busing in people and weapons.	OFF	TIN	GRP
69682	@USER She is a Republican hypocrite!	OFF	TIN	IND
52292	@USER Better than what? Truth? Politicians have never been good at that. My America is better than Flake.	OFF	TIN	GRP
56493	@USER Goodell and my Lions both suck	OFF	UNT	NULL
31046	@USER You are low class asshole. You wear your suits and talk about the 1% or call us deplorable all while you sit behind your antifa and hate filled lying son of a bitch party and call yourself honorable. At least my pappy would be proud of me for being a man and standing true.	OFF	TIN	IND
11156	@USER Irish Bad Bitch	OFF	UNT	NULL
30464	@USER @USER @USER @USER @USER He is a disgrace	OFF	TIN	IND
14512	@USER She is not a cheater. That chair ump robbed her.	OFF	TIN	IND
88097	@USER your @USER app is down / sucks	OFF	TIN	IND
77994	@USER I feel you dude it Fucking sucks	OFF	TIN	IND
42410	@USER @USER Feinstein wanted to delay until after the midterms.  Hopefully the RED wave will wash her into the Atlantic. #MAGA	OFF	TIN	IND
69456	"@USER @USER Maybe I'm wrong, but didn't you take an oath to preserve and uphold the constitution?   Take your people control (it's not gun control) and gtfo with your crazy.   Steve Willeford says hi"". Don't know the name? Perhaps Google it and realize how stupid you are."""	OFF	TIN	IND
57952	@USER lemme rap on that shit. I'll do a video floatin downstream in a coffin like in horrorland lol	OFF	TIN	GRP
21095	@USER Madam will never respond. She is among those who see nothing good about PMB and his administration. It sucks.	OFF	TIN	IND
80516	@USER Nobody is addressing the cow in the room. Not even when Florence is still doing her thing. It's like after a mass shooting and it's the wrong time to talk about gun control. @USER	OFF	TIN	IND
40152	@USER you are a racist fake site of fake profiles with fake pictures of scammers who block you. also you delete accounts for no reason and block emails for customer service. same fake people on by the hour. all date sites are fake who create the profiles themselves.	OFF	TIN	GRP
74376	@USER I hope so. That Tana girl fucks anything lol	OFF	UNT	NULL
99729	@USER Love how fat they all are while chowing down on cake and cookies. That's the future liberals want.	OFF	TIN	GRP
32734	Ain't it fun when a manager has a stick up his ass that would make a redwood self-conscious about its size?	OFF	TIN	OTH
98440	@USER @USER CA has inadequate gun control.	OFF	TIN	IND
41563	@USER This is so entertaining. Nobody has thought about Montel in years... and you are picking a fight with him. This is incredible. Such a feeble mind you have.	OFF	TIN	IND
73784	@USER They could literally give two fucks af 😂 like ummm okay thanks 😂	OFF	UNT	NULL
24484	@USER Fuck yeah !!!! Go you !!!	OFF	UNT	NULL
26457	@USER @USER @USER @USER is not a difficult woman she is a far left leaning bitch. She has no place in unbiased commentary on any platform. Get rid of her.	OFF	TIN	IND
43322	@USER Antifa is Israel's thug squad in America	OFF	TIN	GRP
38116	1. 2 protect Trumpie. 2. 2 increase presidential powers. 3. 2 kill Roe v. Wade. 4. 2 limit voting rights. 5. 2 weaken gun control. 6. 2 deal with religious liberty. Congress is not an august body. They lost that moniker when they went whole hog 4 Trumpism. URL	OFF	TIN	IND
31480	"@USER #Republicans love to say it's too early to talk"" about common sense gun control after these events - what they really want is people to forget and amnesia to kick in so they can ignore doing their jobs which is to protect the public  Gun control works and R's just procrastinate"""	OFF	TIN	IND
40051	@USER @USER Ramos sounds like a shitty ump	OFF	TIN	IND
43269	@USER @USER Well they will start banishing all acct's for promoting URL FB gave @USER Brandon a 30 day z-jail time. I'm sure tomorrow Apple/Jacks will do it too. Let's all just do it and see how many conservatives &amp; #WalkAwayMarch er's they shut down.poof FB begone	OFF	TIN	IND
42226	@USER @USER Oh shit u went there 🤣🤣🤣	OFF	TIN	IND
98465	@USER Disgusting!	OFF	UNT	NULL
74744	@USER Can't take what they dish out? Joe you are a snake that should be hung by the neck on a live cnn feed.	OFF	TIN	IND
16097	@USER @USER We should meet her face to face! She won't be speaking like that much longer. She is a horrid person! Somebody will teach her that you reap what you sow. She will find out the hard way. She is just UGLY inside!!! FUBAR!	OFF	TIN	IND
76049	@USER Bono can go away now the 90s are over you sick now	OFF	TIN	IND
49396	@USER Really another one holy crap wow all brought to you by the Liberals.	OFF	TIN	GRP
93004	@USER Europeans are morons for electing people like this	OFF	TIN	GRP
44210	The “Law and Order” president really hates law enforcement! Lol #MAGA URL	OFF	TIN	IND
66826	@USER Congratulations @USER   for putting the NFL into the toilet.	OFF	TIN	IND
54062	@USER She is a drama queen she pulled the feel sorry for me card too because she is now a  ‘working’ mom...give me a break	OFF	TIN	IND
69586	@USER @USER @USER @USER @USER Chicago has strict gun control laws but the highest gun violence rate Detroit was owened by Unions and is now bankrupt Cali has the second highest welfare rate and is now the homeless capital of the developed world.	OFF	TIN	IND
25306	@USER @USER You are 20X the trader I am lol I’m screwed but I have a tight stop. I’ll let it ride!	OFF	TIN	IND
48012	@USER Time for Canadians to let all liberals if no Trade deal in two months no vote for any liberal MP! Make that our red line. It  makes NO sense Trump has been able to secure Trade Deals around the world but Canada! Obvious to anyone with a Brain failure is Trudeau! He has failed!	OFF	TIN	IND
97762	Ain’t missing shit 🤫🤑	OFF	UNT	NULL
52678	@USER @USER Man I’m glad I can make y’all’s day. I just be saying stupid shit on the fly. I ain’t trying I’m just dumb lmao URL	OFF	UNT	NULL
25145	@USER He is hurt and no one has checked on him!!!	OFF	TIN	GRP
37925	@USER @USER @USER These guys are only known for diverting topics only. He is a pure sanghi. Let him bark.	OFF	TIN	GRP
49493	@USER The more this woman talks the more stupid she becomes. #TermLimits #Liberals	OFF	TIN	IND
85087	@USER This is ridiculous...UNBELIEVABLE !!! So this fine young man is now dead because of a stupid reason .... come on !!!!! Gun control is the solution y'all so many innocent people got killed because of guns😡😡😡 This has to stop	OFF	TIN	GRP
65285	@USER do you have any other recourse? This is so wrong on so many levels. Can you sue them? I wish there was a way to reinforce your points on the mistreatment you have received. Liberals are full of hate and discontent and unfortunately there are more of them than us. Idiots. URL	OFF	TIN	GRP
43009	@USER Hollywood is packed with pedophiles	OFF	TIN	GRP
29565	@USER @USER Should have used a 44 magnum to make a real statement! And people like this teach our kids?	OFF	TIN	GRP
52026	@USER conservatives believe all persons of color are a priori guilty of crimes therefore when PoC are denied their rights in extrajudicial killings no conservative EVER questions the killing.	OFF	TIN	GRP
19813	@USER Don’t talk shit about 48 laws	OFF	TIN	IND
68918	@USER Holder has a perverted view of the law. Not surprising since he is a Democrat.	OFF	TIN	OTH
62509	@USER oh shit uhhh what ao3 fic is this	OFF	UNT	NULL
50295	@USER When will they learn.  People dont care about what they think about politics.  Just read your lines and entertain us.  Keep your stupid pins and fake tattoos and ribbons at home. #MAGA #Emmys	OFF	TIN	IND
21422	@USER Can somebody please put him back in his coffin.	OFF	TIN	IND
62905	@USER But they’re still the number one Fake News Network.	OFF	TIN	OTH
32524	@USER Fuck off	OFF	TIN	IND
48660	@USER @USER Who is the ring leader of the brain dead sheep. Time to turn it back on him.	OFF	TIN	GRP
99216	@USER @USER @USER . #Hypocrisy to see so called conservatives call out supposed sexual deviancy when just about every sexual political scandal in recent memory involves Republicans and it's really #homophobia #RoyMoore #Kavanaugh #JimJordan #MarkFoley #BobPackwood #ClarenceThomas #DonaldTrump	OFF	TIN	GRP
83756	"@USER @USER @USER @USER You hit them for fucking elo and the reason I'm posting this is because he is thee booter EXPOSER"" just shows you cant believe everyone in this community"""	OFF	TIN	GRP
60989	@USER shut the fuck upppp kliff i'm bigger than you and gayer than you so don't try any shit	OFF	TIN	IND
41059	20 more votes for #Democrats &amp; let's see... How many murders of #Conservatives #justsaying URL	OFF	TIN	GRP
67258	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It never gets further that the Caymans But I want to know what gives Boris the right to spunk £45m on a folly of a bridge that wasn’t built Where is the money And what relation to him were the people who were paid it And why are they all now abroad No lnvestigation iniated Why	OFF	TIN	IND
55432	@USER Sounds like you're a Fascist.	OFF	UNT	NULL
92513	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER LOL!! Same to you! Awe!  How’s it feel to want for the first time gimmie?!  Is that a new feeling for you?  Has mommy kept you on the tit all these years and now you don’t know how to fend for yourself?!	OFF	UNT	NULL
13720	@USER josh as slave leia	OFF	TIN	IND
34571	"an already-debunked viral hoax"" Tell me who decides if a meme has been debunked?? A potentially biased human has to thats who.  URL #facebook #rosetta #memes #qanon #maga URL"	OFF	TIN	IND
60491	@USER still spewing your lies.....you are not good enuf to lick our President's boot straps... what about the deaths in Chicago...u r a liar and a manipulator...go vack to indonesia barry	OFF	TIN	IND
46159	"@USER Ya  Obama on trade  2-YEARS AGO:  Trump is just NOT TELLING THE TRUTH""  ""How STUPID could our leaders be"" Trump  God bless Trump! #MAGA #KAG .. (Full Link+Trump's ANSWER URL"	OFF	TIN	IND
79023	@USER @USER any gun control is unconstitutional and you leftist fake news traitors keep lying to the people that's why your enemies of the people	OFF	TIN	GRP
22102	@USER Must be driving liberals crazy!	OFF	TIN	GRP
47242	@USER F the DemocRATS.  SLIMY BASTARDS.	OFF	TIN	OTH
82139	"@USER @USER @USER @USER  Flake shld end his search for relevancy"". He's RINO filled w hatred for POTUS. #Despicable behavior"""	OFF	TIN	IND
15286	@USER She is demented.	OFF	TIN	IND
31845	@USER I just read that whole thread and that guys thinks he is a boxing media social media sure have mess up some ppls  head 🤣🤣🤣🤣🤣🤣🤣🤣	OFF	TIN	IND
80016	@USER @USER That is why you never want to deal with the left/democrats. They have become lunatics. #TrumpDerangementSyndrome	OFF	TIN	IND
43212	@USER ball is in our court not yours	OFF	TIN	IND
50593	@USER @USER @USER I know you're not this naive. Those people make up a very small % of Trump supporters. Do all Liberals support terrorist and (groups such as Antifa?	OFF	TIN	IND
52082	@USER @USER @USER I will never forget what levels you racist liberals went to and what you did to Clarence Thomas. Liberals are  the worst people ever.	OFF	TIN	GRP
69277	@USER what the fuck happened	OFF	TIN	OTH
48653	@USER @USER What are these new ideas?  Speech laws gun control killing babies and thinking your entitled to free healthcare and rich ppls money just bc you exis?	OFF	UNT	NULL
99915	"@USER @USER @USER @USER I don't know how They said they aren't gay tho."" and ""And by liberals you mean conservatives."" sounds like me being upset.  As for why it matters, if it doesn't matter then why go to such lengths to deny that they're gay? There's straight couples, why not just let them be gay?"""	OFF	TIN	GRP
49358	@USER @USER Jail is TOO KIND for a #Pedovore - where is the prosecution??  #AGSessions is the church getting away with pedo crimes?  What the hell is he holding?  is that a tentacle?  WTH  #PedoGateNews	OFF	TIN	OTH
31668	@USER @USER Pope Char compares Pope Francis to the false prophet. Bingo! URL	OFF	TIN	IND
35139	@USER @USER @USER He’s as clueless as out his disgusting looks as he is about every other thing there is to know.	OFF	TIN	IND
51110	@USER fake ass emoji	OFF	UNT	NULL
57228	@USER @USER @USER Haha yeah funny communists liberals destroying USA want USA2  like Venezuela China north korea perhaps why not just move2 your perfect country instead of desperately trying 2destroy the USA that my Founding Fathers fought died 4 our Freedom! Shed blood for ungrateful communists!	OFF	TIN	OTH
12748	.@USER .@USER .@USER .@USER #HypocrisyMuch? .@USER .@USER .@USER that's why you are an enemy to the people #FakeNews go against political opponents and hide crimes from #Liberals #BigStuff! URL	OFF	TIN	IND
36701	@USER Then I see like this and lust over the girl with the long blond hair and the bare midriff and micro-mini and realize she is now 48 years older and could be a great grandmother today! 😱 People wonder why I love legs until I show them what I grew up with. URL	OFF	TIN	IND
44391	@USER Someone please call for gun control because the Bengals can't stop shooting them selfies in the foot URL	OFF	TIN	GRP
71900	@USER @USER She lost because she got outplayed. She is disgusting for her behavior	OFF	TIN	IND
97704	@USER What?  All 12 of them?  What about the terrorists Antifa?  Farrakhan’s hateful and racist thugs?  BLM criminals?  Black Panthers?  Those groups have NO place either!	OFF	TIN	GRP
